File name, linenumber, Report info
BenchmarkTest10295,50,Statement.executeUpdate Scary5 High confidence
BenchmarkTest10296,50,Statement.executeUpdate Scary7 Normal confidence
BenchmarkTest10297,50,Statement.executeUpdate Scary5 High confidence
BenchmarkTest10298,50,Statement.executeUpdate Scary5 High confidence
BenchmarkTest10299,50,Statement.executeUpdate Scary7 Normal confidence
BenchmarkTest10300,50,Statement.executeUpdate Scary5 High confidence
BenchmarkTest10308,50,Statement.executeUpdate Scary5 High confidence
BenchmarkTest10847,55,Connection.prepareCall Scary5 High confidence
BenchmarkTest10854,55,Connection.prepareCall Scary5 High confidence
BenchmarkTest10856,55,Connection.prepareCall Scary5 High confidence
BenchmarkTest10857,55,Connection.prepareCall Scary5 High confidence
BenchmarkTest10864,55,Connection.prepareStatement Scary5 High confidence
BenchmarkTest10871,55,Connection.prepareStatement Scary5 High confidence
BenchmarkTest10872,55,Connection.prepareStatement Scary5 High confidence
BenchmarkTest10880,55,Connection.prepareStatement Scary5 High confidence
BenchmarkTest10884,55,Connection.prepareStatement Scary7 Normal confidence
BenchmarkTest10889,55,Connection.prepareStatement Scary5 High confidence
BenchmarkTest10893,55,Connection.prepareStatement Scary7 Normal confidence
BenchmarkTest10897,55,Statement.addBatch Scary5 High confidence
BenchmarkTest10898,55,Statement.addBatch Scary7 Normal confidence
BenchmarkTest10904,55,Statement.execute Scary5 High confidence
BenchmarkTest10908,55,Statement.execute Scary5 High confidence
BenchmarkTest10909,55,Statement.execute Scary5 High confidence
BenchmarkTest10910,55,Statement.execute Scary5 High confidence
BenchmarkTest10917,55,Statement.execute Scary5 High confidence
BenchmarkTest10920,55,Statement.execute Scary5 High confidence
BenchmarkTest10925,55,Statement.execute Scary5 High confidence
BenchmarkTest10929,55,Statement.executeQuery Scary5 High confidence
BenchmarkTest10930,55,Statement.executeQuery Scary5 High confidence
BenchmarkTest10934,55,Statement.executeUpdate Scary5 High confidence
BenchmarkTest10935,55,Statement.executeUpdate Scary5 High confidence
BenchmarkTest10942,55,Statement.executeUpdate Scary5 High confidence
BenchmarkTest10950,55,Statement.executeUpdate Scary5 High confidence
BenchmarkTest10951,55,Statement.executeUpdate Scary5 High confidence
BenchmarkTest11490,54,Connection.prepareCall Scary5 High confidence
BenchmarkTest11493,54,Connection.prepareCall Scary5 High confidence
BenchmarkTest11496,54,Connection.prepareCall Scary5 High confidence
BenchmarkTest11503,54,Connection.prepareCall Scary5 High confidence
BenchmarkTest11508,54,Connection.prepareStatement Scary5 High confidence
BenchmarkTest11510,54,Connection.prepareStatement Scary5 High confidence
BenchmarkTest11515,54,Connection.prepareStatement Scary5 High confidence
BenchmarkTest11516,54,Connection.prepareStatement Scary5 High confidence
BenchmarkTest11517,54,Connection.prepareStatement Scary5 High confidence
BenchmarkTest11518,54,Connection.prepareStatement Scary7 Normal confidence
BenchmarkTest11520,54,Connection.prepareStatement Scary5 High confidence
BenchmarkTest11521,54,Connection.prepareStatement Scary5 High confidence
BenchmarkTest11526,54,Connection.prepareStatement Scary5 High confidence
BenchmarkTest11527,54,Connection.prepareStatement Scary5 High confidence
BenchmarkTest11528,54,Connection.prepareStatement Scary7 Normal confidence
BenchmarkTest11533,54,Connection.prepareStatement Scary5 High confidence
BenchmarkTest11535,54,Statement.addBatch Scary5 High confidence
BenchmarkTest11542,54,Statement.execute Scary5 High confidence
BenchmarkTest11545,54,Statement.execute Scary5 High confidence
BenchmarkTest11552,54,Statement.execute Scary5 High confidence
BenchmarkTest11553,54,Statement.execute Scary5 High confidence
BenchmarkTest11555,54,Statement.execute Scary5 High confidence
BenchmarkTest11558,54,Statement.execute Scary5 High confidence
BenchmarkTest11566,54,Statement.executeQuery Scary7 Normal confidence
BenchmarkTest11571,54,Statement.executeUpdate Scary7 Normal confidence
BenchmarkTest11576,54,Statement.executeUpdate Scary5 High confidence
BenchmarkTest11577,54,Statement.executeUpdate Scary7 Normal confidence
BenchmarkTest11578,54,Statement.executeUpdate Scary5 High confidence
BenchmarkTest11584,54,Statement.executeUpdate Scary5 High confidence
BenchmarkTest11586,54,Statement.executeUpdate Scary5 High confidence
BenchmarkTest11587,54,Statement.executeUpdate Scary5 High confidence
BenchmarkTest12147,51,Connection.prepareCall Scary7 Normal confidence
BenchmarkTest12148,51,Connection.prepareCall Scary7 Normal confidence
BenchmarkTest12155,51,Connection.prepareCall Scary7 Normal confidence
BenchmarkTest12156,51,Connection.prepareCall Scary7 Normal confidence
BenchmarkTest12157,51,Connection.prepareCall Scary7 Normal confidence
BenchmarkTest12162,51,Connection.prepareCall Scary7 Normal confidence
BenchmarkTest12166,51,Connection.prepareCall Scary7 Normal confidence
BenchmarkTest12167,51,Connection.prepareCall Scary7 Normal confidence
BenchmarkTest12175,51,Connection.prepareStatement Scary7 Normal confidence
BenchmarkTest12176,51,Connection.prepareStatement Scary7 Normal confidence
BenchmarkTest12179,51,Connection.prepareStatement Scary7 Normal confidence
BenchmarkTest12181,51,Connection.prepareStatement Scary7 Normal confidence
BenchmarkTest12182,51,Connection.prepareStatement Scary7 Normal confidence
BenchmarkTest12183,51,Connection.prepareStatement Scary7 Normal confidence
BenchmarkTest12191,51,Connection.prepareStatement Scary7 Normal confidence
BenchmarkTest12192,51,Connection.prepareStatement Scary7 Normal confidence
BenchmarkTest12196,51,Connection.prepareStatement Scary7 Normal confidence
BenchmarkTest12197,51,Connection.prepareStatement Scary7 Normal confidence
BenchmarkTest12201,51,Statement.addBatch Scary7 Normal confidence
BenchmarkTest12206,51,Statement.execute Scary7 Normal confidence
BenchmarkTest12210,51,Statement.execute Scary7 Normal confidence
BenchmarkTest12214,51,Statement.execute Scary7 Normal confidence
BenchmarkTest12217,51,Statement.execute Scary7 Normal confidence
BenchmarkTest12223,51,Statement.execute Scary7 Normal confidence
BenchmarkTest12226,51,Statement.executeQuery Scary7 Normal confidence
BenchmarkTest12234,51,Statement.executeUpdate Scary7 Normal confidence
BenchmarkTest12242,51,Statement.executeUpdate Scary7 Normal confidence
BenchmarkTest12244,51,Statement.executeUpdate Scary7 Normal confidence
BenchmarkTest12250,51,Statement.executeUpdate Scary7 Normal confidence
BenchmarkTest12766,54,Connection.prepareCall Scary5 High confidence
BenchmarkTest12772,54,Connection.prepareCall Scary5 High confidence
BenchmarkTest12773,54,Connection.prepareCall Scary5 High confidence
BenchmarkTest12775,54,Connection.prepareCall Scary5 High confidence
BenchmarkTest12782,54,Connection.prepareStatement Scary5 High confidence
BenchmarkTest12783,54,Connection.prepareStatement Scary7 Normal confidence
BenchmarkTest12786,54,Connection.prepareStatement Scary5 High confidence
BenchmarkTest12790,54,Connection.prepareStatement Scary7 Normal confidence
BenchmarkTest12791,54,Connection.prepareStatement Scary5 High confidence
BenchmarkTest12798,54,Connection.prepareStatement Scary7 Normal confidence
BenchmarkTest12799,54,Connection.prepareStatement Scary5 High confidence
BenchmarkTest12800,54,Connection.prepareStatement Scary5 High confidence
BenchmarkTest12806,54,Connection.prepareStatement Scary5 High confidence
BenchmarkTest12809,54,Statement.addBatch Scary5 High confidence
BenchmarkTest12815,54,Statement.addBatch Scary5 High confidence
BenchmarkTest12816,54,Statement.execute Scary5 High confidence
BenchmarkTest12820,54,Statement.execute Scary5 High confidence
BenchmarkTest12827,54,Statement.execute Scary5 High confidence
BenchmarkTest12828,54,Statement.execute Scary5 High confidence
BenchmarkTest12844,54,Statement.executeUpdate Scary5 High confidence
BenchmarkTest12845,54,Statement.executeUpdate Scary5 High confidence
BenchmarkTest12846,54,Statement.executeUpdate Scary5 High confidence
BenchmarkTest12847,54,Statement.executeUpdate Scary5 High confidence
BenchmarkTest12852,54,Statement.executeUpdate Scary5 High confidence
BenchmarkTest12858,54,Statement.executeUpdate Scary7 Normal confidence
BenchmarkTest12859,54,Statement.executeUpdate Scary5 High confidence
BenchmarkTest12863,54,Statement.executeUpdate Scary5 High confidence
BenchmarkTest13394,50,Connection.prepareCall Scary5 High confidence
BenchmarkTest13400,50,Connection.prepareCall Scary5 High confidence
BenchmarkTest13402,50,Connection.prepareCall Scary5 High confidence
BenchmarkTest13404,50,Connection.prepareCall Scary5 High confidence
BenchmarkTest13405,50,Connection.prepareCall Scary5 High confidence
BenchmarkTest13406,50,Connection.prepareCall Scary7 Normal confidence
BenchmarkTest13407,50,Connection.prepareCall Scary5 High confidence
BenchmarkTest13411,50,Connection.prepareStatement Scary5 High confidence
BenchmarkTest13412,50,Connection.prepareStatement Scary5 High confidence
BenchmarkTest13413,50,Connection.prepareStatement Scary5 High confidence
BenchmarkTest13419,50,Connection.prepareStatement Scary5 High confidence
BenchmarkTest13421,50,Connection.prepareStatement Scary5 High confidence
BenchmarkTest13423,50,Connection.prepareStatement Scary5 High confidence
BenchmarkTest13434,50,Connection.prepareStatement Scary5 High confidence
BenchmarkTest13440,50,Connection.prepareStatement Scary5 High confidence
BenchmarkTest13444,50,Statement.addBatch Scary7 Normal confidence
BenchmarkTest13451,50,Statement.execute Scary5 High confidence
BenchmarkTest13452,50,Statement.execute Scary5 High confidence
BenchmarkTest13457,50,Statement.execute Scary5 High confidence
BenchmarkTest13458,50,Statement.execute Scary7 Normal confidence
BenchmarkTest13459,50,Statement.execute Scary5 High confidence
BenchmarkTest13462,50,Statement.execute Scary5 High confidence
BenchmarkTest13463,50,Statement.execute Scary5 High confidence
BenchmarkTest13468,50,Statement.execute Scary5 High confidence
BenchmarkTest13475,50,Statement.executeQuery Scary5 High confidence
BenchmarkTest13478,50,Statement.executeUpdate Scary5 High confidence
BenchmarkTest13482,50,Statement.executeUpdate Scary5 High confidence
BenchmarkTest13486,50,Statement.executeUpdate Scary5 High confidence
BenchmarkTest13490,50,Statement.executeUpdate Scary7 Normal confidence
BenchmarkTest13494,50,Statement.executeUpdate Scary5 High confidence
BenchmarkTest13495,50,Statement.executeUpdate Scary5 High confidence
BenchmarkTest13496,50,Statement.executeUpdate Scary5 High confidence
BenchmarkTest14018,51,Connection.prepareCall Scary7 Normal confidence
BenchmarkTest14022,51,Connection.prepareCall Scary7 Normal confidence
BenchmarkTest14028,51,Connection.prepareCall Scary7 Normal confidence
BenchmarkTest14035,51,Connection.prepareStatement Scary7 Normal confidence
BenchmarkTest14036,51,Connection.prepareStatement Scary7 Normal confidence
BenchmarkTest14037,51,Connection.prepareStatement Scary7 Normal confidence
BenchmarkTest14038,51,Connection.prepareStatement Scary7 Normal confidence
BenchmarkTest14039,51,Connection.prepareStatement Scary7 Normal confidence
BenchmarkTest14040,51,Connection.prepareStatement Scary7 Normal confidence
BenchmarkTest14041,51,Connection.prepareStatement Scary7 Normal confidence
BenchmarkTest14042,51,Connection.prepareStatement Scary7 Normal confidence
BenchmarkTest14043,51,Connection.prepareStatement Scary7 Normal confidence
BenchmarkTest14044,51,Connection.prepareStatement Scary7 Normal confidence
BenchmarkTest14045,51,Connection.prepareStatement Scary7 Normal confidence
BenchmarkTest14046,51,Connection.prepareStatement Scary7 Normal confidence
BenchmarkTest14047,51,Connection.prepareStatement Scary7 Normal confidence
BenchmarkTest14048,51,Connection.prepareStatement Scary7 Normal confidence
BenchmarkTest14049,51,Connection.prepareStatement Scary7 Normal confidence
BenchmarkTest14050,51,Connection.prepareStatement Scary7 Normal confidence
BenchmarkTest14051,51,Connection.prepareStatement Scary7 Normal confidence
BenchmarkTest14052,51,Connection.prepareStatement Scary7 Normal confidence
BenchmarkTest14053,51,Connection.prepareStatement Scary7 Normal confidence
BenchmarkTest14054,51,Connection.prepareStatement Scary7 Normal confidence
BenchmarkTest14055,51,Connection.prepareStatement Scary7 Normal confidence
BenchmarkTest14056,51,Connection.prepareStatement Scary7 Normal confidence
BenchmarkTest14057,51,Connection.prepareStatement Scary7 Normal confidence
BenchmarkTest14058,51,Connection.prepareStatement Scary7 Normal confidence
BenchmarkTest14059,51,Connection.prepareStatement Scary7 Normal confidence
BenchmarkTest14060,51,Connection.prepareStatement Scary7 Normal confidence
BenchmarkTest14061,51,Connection.prepareStatement Scary7 Normal confidence
BenchmarkTest14062,51,Connection.prepareStatement Scary7 Normal confidence
BenchmarkTest14063,51,Connection.prepareStatement Scary7 Normal confidence
BenchmarkTest14064,51,Connection.prepareStatement Scary7 Normal confidence
BenchmarkTest14065,51,Connection.prepareStatement Scary7 Normal confidence
BenchmarkTest14066,51,Connection.prepareStatement Scary7 Normal confidence
BenchmarkTest14067,51,Connection.prepareStatement Scary7 Normal confidence
BenchmarkTest14068,51,Connection.prepareStatement Scary7 Normal confidence
BenchmarkTest14069,51,Connection.prepareStatement Scary7 Normal confidence
BenchmarkTest14070,51,Connection.prepareStatement Scary7 Normal confidence
BenchmarkTest14071,51,Connection.prepareStatement Scary7 Normal confidence
BenchmarkTest14072,51,Statement.addBatch Scary7 Normal confidence
BenchmarkTest14073,51,Statement.addBatch Scary7 Normal confidence
BenchmarkTest14074,51,Statement.addBatch Scary7 Normal confidence
BenchmarkTest14075,51,Statement.addBatch Scary7 Normal confidence
BenchmarkTest14076,51,Statement.addBatch Scary7 Normal confidence
BenchmarkTest14077,51,Statement.addBatch Scary7 Normal confidence
BenchmarkTest14078,51,Statement.addBatch Scary7 Normal confidence
BenchmarkTest14079,51,Statement.execute Scary7 Normal confidence
BenchmarkTest14080,51,Statement.execute Scary7 Normal confidence
BenchmarkTest14081,51,Statement.execute Scary7 Normal confidence
BenchmarkTest14082,51,Statement.execute Scary7 Normal confidence
BenchmarkTest14083,51,Statement.execute Scary7 Normal confidence
BenchmarkTest14084,51,Statement.execute Scary7 Normal confidence
BenchmarkTest14085,51,Statement.execute Scary7 Normal confidence
BenchmarkTest14086,51,Statement.execute Scary7 Normal confidence
BenchmarkTest14087,51,Statement.execute Scary7 Normal confidence
BenchmarkTest14088,51,Statement.execute Scary7 Normal confidence
BenchmarkTest14089,51,Statement.execute Scary7 Normal confidence
BenchmarkTest14090,51,Statement.execute Scary7 Normal confidence
BenchmarkTest14091,51,Statement.execute Scary7 Normal confidence
BenchmarkTest14092,51,Statement.execute Scary7 Normal confidence
BenchmarkTest14093,51,Statement.execute Scary7 Normal confidence
BenchmarkTest14094,51,Statement.execute Scary7 Normal confidence
BenchmarkTest14095,51,Statement.execute Scary7 Normal confidence
BenchmarkTest14096,51,Statement.execute Scary7 Normal confidence
BenchmarkTest14097,51,Statement.execute Scary7 Normal confidence
BenchmarkTest14098,51,Statement.execute Scary7 Normal confidence
BenchmarkTest14099,51,Statement.execute Scary7 Normal confidence
BenchmarkTest14100,51,Statement.execute Scary7 Normal confidence
BenchmarkTest14101,51,Statement.execute Scary7 Normal confidence
BenchmarkTest14102,51,Statement.execute Scary7 Normal confidence
BenchmarkTest14103,51,Statement.execute Scary7 Normal confidence
BenchmarkTest14104,51,Statement.execute Scary7 Normal confidence
BenchmarkTest14105,51,Statement.execute Scary7 Normal confidence
BenchmarkTest14106,51,Statement.execute Scary7 Normal confidence
BenchmarkTest14107,51,Statement.executeQuery Scary7 Normal confidence
BenchmarkTest14108,51,Statement.executeQuery Scary7 Normal confidence
BenchmarkTest14109,51,Statement.executeQuery Scary7 Normal confidence
BenchmarkTest14110,51,Statement.executeQuery Scary7 Normal confidence
BenchmarkTest14111,51,Statement.executeQuery Scary7 Normal confidence
BenchmarkTest14112,51,Statement.executeUpdate Scary7 Normal confidence
BenchmarkTest14113,51,Statement.executeUpdate Scary7 Normal confidence
BenchmarkTest14114,51,Statement.executeUpdate Scary7 Normal confidence
BenchmarkTest14115,51,Statement.executeUpdate Scary7 Normal confidence
BenchmarkTest14116,51,Statement.executeUpdate Scary7 Normal confidence
BenchmarkTest14117,51,Statement.executeUpdate Scary7 Normal confidence
BenchmarkTest14118,51,Statement.executeUpdate Scary7 Normal confidence
BenchmarkTest14119,51,Statement.executeUpdate Scary7 Normal confidence
BenchmarkTest14120,51,Statement.executeUpdate Scary7 Normal confidence
BenchmarkTest14121,51,Statement.executeUpdate Scary7 Normal confidence
BenchmarkTest14122,51,Statement.executeUpdate Scary7 Normal confidence
BenchmarkTest14123,51,Statement.executeUpdate Scary7 Normal confidence
BenchmarkTest14124,51,Statement.executeUpdate Scary7 Normal confidence
BenchmarkTest14125,51,Statement.executeUpdate Scary7 Normal confidence
BenchmarkTest14126,51,Statement.executeUpdate Scary7 Normal confidence
BenchmarkTest14127,51,Statement.executeUpdate Scary7 Normal confidence
BenchmarkTest14128,51,Statement.executeUpdate Scary7 Normal confidence
BenchmarkTest14129,51,Statement.executeUpdate Scary7 Normal confidence
BenchmarkTest14130,51,Statement.executeUpdate Scary7 Normal confidence
BenchmarkTest14131,51,Statement.executeUpdate Scary7 Normal confidence
BenchmarkTest14663,68,Connection.prepareCall Scary7 Normal confidence
BenchmarkTest14664,68,Connection.prepareCall Scary5 High confidence
BenchmarkTest14673,68,Connection.prepareCall Scary5 High confidence
BenchmarkTest14674,68,Connection.prepareCall Scary7 Normal confidence
BenchmarkTest14679,68,Connection.prepareCall Scary5 High confidence
BenchmarkTest14681,68,Connection.prepareCall Scary5 High confidence
BenchmarkTest14682,68,Connection.prepareCall Scary5 High confidence
BenchmarkTest14687,68,Connection.prepareStatement Scary5 High confidence
BenchmarkTest14688,68,Connection.prepareStatement Scary7 Normal confidence
BenchmarkTest14694,68,Connection.prepareStatement Scary5 High confidence
BenchmarkTest14701,68,Connection.prepareStatement Scary5 High confidence
BenchmarkTest14709,68,Connection.prepareStatement Scary5 High confidence
BenchmarkTest14712,68,Connection.prepareStatement Scary5 High confidence
BenchmarkTest14716,68,Connection.prepareStatement Scary5 High confidence
BenchmarkTest14717,68,Connection.prepareStatement Scary7 Normal confidence
BenchmarkTest14720,68,Statement.addBatch Scary5 High confidence
BenchmarkTest14721,68,Statement.addBatch Scary5 High confidence
BenchmarkTest14722,68,Statement.addBatch Scary7 Normal confidence
BenchmarkTest14723,68,Statement.addBatch Scary5 High confidence
BenchmarkTest14728,68,Statement.addBatch Scary5 High confidence
BenchmarkTest14729,68,Statement.execute Scary5 High confidence
BenchmarkTest14732,68,Statement.execute Scary5 High confidence
BenchmarkTest14733,68,Statement.execute Scary5 High confidence
BenchmarkTest14734,68,Statement.execute Scary5 High confidence
BenchmarkTest14740,68,Statement.execute Scary5 High confidence
BenchmarkTest14741,68,Statement.execute Scary7 Normal confidence
BenchmarkTest14742,68,Statement.execute Scary5 High confidence
BenchmarkTest14747,68,Statement.execute Scary7 Normal confidence
BenchmarkTest14753,68,Statement.executeUpdate Scary5 High confidence
BenchmarkTest14756,68,Statement.executeUpdate Scary5 High confidence
BenchmarkTest14757,68,Statement.executeUpdate Scary5 High confidence
BenchmarkTest14759,68,Statement.executeUpdate Scary5 High confidence
BenchmarkTest14763,68,Statement.executeUpdate Scary5 High confidence
BenchmarkTest14766,68,Statement.executeUpdate Scary5 High confidence
BenchmarkTest14767,68,Statement.executeUpdate Scary5 High confidence
BenchmarkTest14768,68,Statement.executeUpdate Scary7 Normal confidence
BenchmarkTest15270,50,Connection.prepareCall Scary5 High confidence
BenchmarkTest15271,50,Connection.prepareCall Scary7 Normal confidence
BenchmarkTest15274,50,Connection.prepareCall Scary5 High confidence
BenchmarkTest15275,50,Connection.prepareCall Scary5 High confidence
BenchmarkTest15286,50,Connection.prepareStatement Scary5 High confidence
BenchmarkTest15287,50,Connection.prepareStatement Scary5 High confidence
BenchmarkTest15292,50,Connection.prepareStatement Scary5 High confidence
BenchmarkTest15299,50,Connection.prepareStatement Scary5 High confidence
BenchmarkTest15304,50,Connection.prepareStatement Scary5 High confidence
BenchmarkTest15305,50,Connection.prepareStatement Scary7 Normal confidence
BenchmarkTest15308,50,Connection.prepareStatement Scary5 High confidence
BenchmarkTest15309,50,Connection.prepareStatement Scary5 High confidence
BenchmarkTest15310,50,Connection.prepareStatement Scary7 Normal confidence
BenchmarkTest15313,50,Connection.prepareStatement Scary5 High confidence
BenchmarkTest15316,50,Statement.addBatch Scary5 High confidence
BenchmarkTest15327,50,Statement.execute Scary5 High confidence
BenchmarkTest15331,50,Statement.execute Scary5 High confidence
BenchmarkTest15339,50,Statement.executeQuery Scary7 Normal confidence
BenchmarkTest15359,50,Statement.executeUpdate Scary5 High confidence
BenchmarkTest15360,50,Statement.executeUpdate Scary5 High confidence
BenchmarkTest15361,50,Statement.executeUpdate Scary5 High confidence
BenchmarkTest15893,54,Connection.prepareCall Scary5 High confidence
BenchmarkTest15894,54,Connection.prepareCall Scary7 Normal confidence
BenchmarkTest15895,54,Connection.prepareCall Scary5 High confidence
BenchmarkTest15902,54,Connection.prepareCall Scary5 High confidence
BenchmarkTest15906,54,Connection.prepareStatement Scary5 High confidence
BenchmarkTest15907,54,Connection.prepareStatement Scary5 High confidence
BenchmarkTest15911,54,Connection.prepareStatement Scary5 High confidence
BenchmarkTest15912,54,Connection.prepareStatement Scary7 Normal confidence
BenchmarkTest15921,54,Connection.prepareStatement Scary7 Normal confidence
BenchmarkTest15927,54,Connection.prepareStatement Scary5 High confidence
BenchmarkTest15932,54,Connection.prepareStatement Scary5 High confidence
BenchmarkTest15936,54,Statement.addBatch Scary7 Normal confidence
BenchmarkTest15937,54,Statement.addBatch Scary5 High confidence
BenchmarkTest15942,54,Statement.execute Scary5 High confidence
BenchmarkTest15951,54,Statement.execute Scary5 High confidence
BenchmarkTest15952,54,Statement.execute Scary5 High confidence
BenchmarkTest15954,54,Statement.execute Scary5 High confidence
BenchmarkTest15963,54,Statement.execute Scary5 High confidence
BenchmarkTest15967,54,Statement.executeQuery Scary7 Normal confidence
BenchmarkTest15968,54,Statement.executeQuery Scary5 High confidence
BenchmarkTest15969,54,Statement.executeQuery Scary5 High confidence
BenchmarkTest15970,54,Statement.executeUpdate Scary5 High confidence
BenchmarkTest15971,54,Statement.executeUpdate Scary7 Normal confidence
BenchmarkTest15977,54,Statement.executeUpdate Scary5 High confidence
BenchmarkTest15982,54,Statement.executeUpdate Scary5 High confidence
BenchmarkTest16536,54,Connection.prepareCall Scary5 High confidence
BenchmarkTest16537,54,Connection.prepareCall Scary5 High confidence
BenchmarkTest16539,54,Connection.prepareCall Scary5 High confidence
BenchmarkTest16542,54,Connection.prepareCall Scary5 High confidence
BenchmarkTest16543,54,Connection.prepareCall Scary5 High confidence
BenchmarkTest16547,54,Connection.prepareCall Scary5 High confidence
BenchmarkTest16548,54,Connection.prepareCall Scary7 Normal confidence
BenchmarkTest16549,54,Connection.prepareCall Scary5 High confidence
BenchmarkTest16561,54,Connection.prepareStatement Scary5 High confidence
BenchmarkTest16562,54,Connection.prepareStatement Scary5 High confidence
BenchmarkTest16566,54,Connection.prepareStatement Scary5 High confidence
BenchmarkTest16568,54,Connection.prepareStatement Scary5 High confidence
BenchmarkTest16570,54,Connection.prepareStatement Scary5 High confidence
BenchmarkTest16571,54,Connection.prepareStatement Scary7 Normal confidence
BenchmarkTest16574,54,Connection.prepareStatement Scary7 Normal confidence
BenchmarkTest16577,54,Connection.prepareStatement Scary5 High confidence
BenchmarkTest16578,54,Connection.prepareStatement Scary5 High confidence
BenchmarkTest16583,54,Statement.addBatch Scary5 High confidence
BenchmarkTest16589,54,Statement.execute Scary5 High confidence
BenchmarkTest16590,54,Statement.execute Scary7 Normal confidence
BenchmarkTest16596,54,Statement.execute Scary5 High confidence
BenchmarkTest16602,54,Statement.execute Scary7 Normal confidence
BenchmarkTest16603,54,Statement.execute Scary5 High confidence
BenchmarkTest16611,54,Statement.executeQuery Scary5 High confidence
BenchmarkTest16612,54,Statement.executeQuery Scary5 High confidence
BenchmarkTest16613,54,Statement.executeQuery Scary7 Normal confidence
BenchmarkTest16614,54,Statement.executeQuery Scary5 High confidence
BenchmarkTest16615,54,Statement.executeQuery Scary5 High confidence
BenchmarkTest16617,54,Statement.executeUpdate Scary5 High confidence
BenchmarkTest16618,54,Statement.executeUpdate Scary5 High confidence
BenchmarkTest16621,54,Statement.executeUpdate Scary5 High confidence
BenchmarkTest16627,54,Statement.executeUpdate Scary5 High confidence
BenchmarkTest16628,54,Statement.executeUpdate Scary5 High confidence
BenchmarkTest16633,54,Statement.executeUpdate Scary5 High confidence
BenchmarkTest16634,54,Statement.executeUpdate Scary5 High confidence
BenchmarkTest17172,50,Connection.prepareCall Scary7 Normal confidence
BenchmarkTest17173,50,Connection.prepareCall Scary5 High confidence
BenchmarkTest17178,50,Connection.prepareCall Scary7 Normal confidence
BenchmarkTest17188,50,Connection.prepareStatement Scary5 High confidence
BenchmarkTest17189,50,Connection.prepareStatement Scary5 High confidence
BenchmarkTest17191,50,Connection.prepareStatement Scary5 High confidence
BenchmarkTest17192,50,Connection.prepareStatement Scary7 Normal confidence
BenchmarkTest17197,50,Connection.prepareStatement Scary5 High confidence
BenchmarkTest17198,50,Connection.prepareStatement Scary5 High confidence
BenchmarkTest17200,50,Connection.prepareStatement Scary5 High confidence
BenchmarkTest17201,50,Connection.prepareStatement Scary5 High confidence
BenchmarkTest17202,50,Connection.prepareStatement Scary5 High confidence
BenchmarkTest17209,50,Connection.prepareStatement Scary5 High confidence
BenchmarkTest17211,50,Statement.addBatch Scary5 High confidence
BenchmarkTest17217,50,Statement.execute Scary5 High confidence
BenchmarkTest17225,50,Statement.execute Scary5 High confidence
BenchmarkTest17226,50,Statement.execute Scary5 High confidence
BenchmarkTest17229,50,Statement.execute Scary5 High confidence
BenchmarkTest17234,50,Statement.execute Scary5 High confidence
BenchmarkTest17242,50,Statement.executeQuery Scary5 High confidence
BenchmarkTest17243,50,Statement.executeQuery Scary7 Normal confidence
BenchmarkTest17771,55,Connection.prepareCall Scary5 High confidence
BenchmarkTest17772,55,Connection.prepareCall Scary7 Normal confidence
BenchmarkTest17773,55,Connection.prepareCall Scary5 High confidence
BenchmarkTest17778,55,Connection.prepareCall Scary5 High confidence
BenchmarkTest17782,55,Connection.prepareCall Scary5 High confidence
BenchmarkTest17788,55,Connection.prepareStatement Scary5 High confidence
BenchmarkTest17789,55,Connection.prepareStatement Scary5 High confidence
BenchmarkTest17790,55,Connection.prepareStatement Scary5 High confidence
BenchmarkTest17791,55,Connection.prepareStatement Scary5 High confidence
BenchmarkTest17796,55,Connection.prepareStatement Scary5 High confidence
BenchmarkTest17797,55,Connection.prepareStatement Scary5 High confidence
BenchmarkTest17798,55,Connection.prepareStatement Scary5 High confidence
BenchmarkTest17799,55,Connection.prepareStatement Scary7 Normal confidence
BenchmarkTest17803,55,Connection.prepareStatement Scary5 High confidence
BenchmarkTest17804,55,Connection.prepareStatement Scary5 High confidence
BenchmarkTest17810,55,Connection.prepareStatement Scary7 Normal confidence
BenchmarkTest17815,55,Connection.prepareStatement Scary5 High confidence
BenchmarkTest17819,55,Connection.prepareStatement Scary5 High confidence
BenchmarkTest17825,55,Connection.prepareStatement Scary5 High confidence
BenchmarkTest17827,55,Statement.addBatch Scary5 High confidence
BenchmarkTest17832,55,Statement.execute Scary7 Normal confidence
BenchmarkTest17835,55,Statement.execute Scary5 High confidence
BenchmarkTest17841,55,Statement.execute Scary7 Normal confidence
BenchmarkTest17847,55,Statement.execute Scary5 High confidence
BenchmarkTest17853,55,Statement.executeQuery Scary5 High confidence
BenchmarkTest17856,55,Statement.executeUpdate Scary7 Normal confidence
BenchmarkTest17859,55,Statement.executeUpdate Scary5 High confidence
BenchmarkTest17865,55,Statement.executeUpdate Scary5 High confidence
BenchmarkTest17866,55,Statement.executeUpdate Scary5 High confidence
BenchmarkTest17867,55,Statement.executeUpdate Scary7 Normal confidence
BenchmarkTest17868,55,Statement.executeUpdate Scary5 High confidence
BenchmarkTest17870,55,Statement.executeUpdate Scary5 High confidence
BenchmarkTest18401,54,Connection.prepareCall Scary7 Normal confidence
BenchmarkTest18404,54,Connection.prepareCall Scary5 High confidence
BenchmarkTest18405,54,Connection.prepareCall Scary5 High confidence
BenchmarkTest18407,54,Connection.prepareCall Scary5 High confidence
